property	label	certainty	concept	collection	sources	quid	relation	question	prop_pos	concept_pos	prop_neg	concept_neg	example_pos	example_neg
used_in_cooking	neg	not_certain	gutter	complex	wn_hypernym	f76c0cc0-1431-403f-ad1f-3e5c089f714a	implied_category	I know that (a/an) gutter is used_in_cooking as most or all other things similar to (a/an) gutter are used_in_cooking. 	alcoholic	merlot	alcoholic	lemonade	I know that (a/an) merlot is alcoholic as most or all other things similar to (a/an) merlot are alcoholic. 	I know that (a/an) lemonade is alcoholic as most or all other things similar to (a/an) lemonade are alcoholic. 
used_in_cooking	neg	not_certain	gutter	complex	wn_hypernym	0dd52dc5-5c53-4026-8305-50dfe32769a8	typical_of_property	``Gutter'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) gutter is a typical example of things which are used_in_cooking'. 	Italian	pasta	beautiful	sweater	``Pasta'' is one of the first things which come to mind when I hear ``Italian' because (a/an) pasta is a typical example of things which are Italian'. 	``Sweater'' is one of the first things which come to mind when I hear ``beautiful' because (a/an) sweater is a typical example of things which are beautiful'. 
used_in_cooking	neg	not_certain	gutter	complex	wn_hypernym	c5fdaa86-e459-46f0-aa68-3dd5593eb4f6	affording_activity	I know that being used_in_cooking is necessary for many things (a/an) gutter does or is used for. 	sharp	razor	colorful	dress	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 
used_in_cooking	neg	not_certain	gutter	complex	wn_hypernym	12131e47-dfbc-41b2-a5c4-c651f90f67e9	typical_of_concept	``Used_in_cooking'' is one for the first things which come to mind when I hear ``gutter' because used_in_cooking is one of the typical uses of (a/an) gutter'.	spicy	chili_pepper	sweet	spinach	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.
used_in_cooking	neg	not_certain	gutter	complex	wn_hypernym	0674851d-4ca0-41e6-adbc-5030c09a740e	variability_limited	You can find (a/an) gutter which is used_in_cooking. Used_in_cooking is one of a few possible uses (a/an) gutter usually has. There is only a limited range of possible uses.	green	apple	white	car	You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.	You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.
used_in_cooking	neg	not_certain	gutter	complex	wn_hypernym	906fcfc0-318d-4a15-a283-a9d5bd31a99f	variability_open	You can find (a/an) gutter which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) gutter usually has. The range of uses is almost unlimited. 	white	t-shirt	green	pepper	You can find (a/an) t-shirt which is white. White is one of many possible colors (a/an) t-shirt usually has. The range of colors is almost unlimited. 	You can find (a/an) pepper which is green. Green is one of many possible colors (a/an) pepper usually has. The range of colors is almost unlimited. 
used_in_cooking	neg	not_certain	gutter	complex	wn_hypernym	0c18070b-cbcd-4ae2-a14b-5eb01bd83bbb	creative	I could say (a/an) gutter is used_in_cooking, but I would most certainly not mean it literally.	"dying
alive
toxic"	"computer
idea
thought"	"dying
alive
toxic"	"pet
dog
substance"	"I could say (a/an) computer is dying, but I would most certainly not mean it literally.
I could say (a/an) idea is alive, but I would most certainly not mean it literally.
I could say (a/an) thought is toxic, but I would most certainly not mean it literally."	"I could say (a/an) pet is dying, but I would most certainly not mean it literally.
I could say (a/an) dog is alive, but I would most certainly not mean it literally.
I could say (a/an) substance is toxic, but I would most certainly not mean it literally."
used_in_cooking	neg	not_certain	gutter	complex	wn_hypernym	ba320c66-0ea6-4c25-956f-88ab0b0b05f1	rare	I think (a/an) gutter can be used_in_cooking, but this is rare or uncommon.	black	rose	yellow	rose	I think (a/an) rose can be black, but this is rare or uncommon.	I think (a/an) rose can be yellow, but this is rare or uncommon.
used_in_cooking	neg	not_certain	gutter	complex	wn_hypernym	43f32f05-6040-46cd-ba5a-c475b1acb3d2	impossible	I think it is impossible for (a/an) gutter to be used_in_cooking.	alive	corpse	educational	movie	I think it is impossible for (a/an) corpse to be alive.	I think it is impossible for (a/an) movie to be educational.
used_in_cooking	neg	not_certain	gutter	complex	wn_hypernym	554b361a-1505-4001-b76a-2ab35aee4015	unusual	Usually, (a/an) gutter is not used_in_cooking, but there could be a highly unusual situation in which (a/an) gutter is used_in_cooking.	blue	pony	sharp	razor	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.
used_in_cooking	neg	not_certain	scraper	complex	wn_hypernym	acf70ab7-4684-45c3-a204-0b3c17d29272	implied_category	I know that (a/an) scraper is used_in_cooking as most or all other things similar to (a/an) scraper are used_in_cooking. 	healthy	orange	heavy	strawberry	I know that (a/an) orange is healthy as most or all other things similar to (a/an) orange are healthy. 	I know that (a/an) strawberry is heavy as most or all other things similar to (a/an) strawberry are heavy. 
used_in_cooking	neg	not_certain	scraper	complex	wn_hypernym	6589231d-3ddd-4bee-bc90-25960dd5de5d	typical_of_property	``Scraper'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) scraper is a typical example of things which are used_in_cooking'. 	Italian	pasta	beautiful	sweater	``Pasta'' is one of the first things which come to mind when I hear ``Italian' because (a/an) pasta is a typical example of things which are Italian'. 	``Sweater'' is one of the first things which come to mind when I hear ``beautiful' because (a/an) sweater is a typical example of things which are beautiful'. 
used_in_cooking	neg	not_certain	scraper	complex	wn_hypernym	31573616-02cf-44d4-bbe2-17125ad55d35	affording_activity	I know that being used_in_cooking is necessary for many things (a/an) scraper does or is used for. 	sharp	razor	colorful	dress	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 
used_in_cooking	neg	not_certain	scraper	complex	wn_hypernym	dbccb1f0-4715-4b5e-9e40-e300301e1169	typical_of_concept	``Used_in_cooking'' is one for the first things which come to mind when I hear ``scraper' because used_in_cooking is one of the typical uses of (a/an) scraper'.	heavy	rock	green	raspberry	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.
used_in_cooking	neg	not_certain	scraper	complex	wn_hypernym	1ae10e1b-c0ea-48a6-b86f-907df50879de	variability_limited	You can find (a/an) scraper which is used_in_cooking. Used_in_cooking is one of a few possible uses (a/an) scraper usually has. There is only a limited range of possible uses.	green	apple	white	car	You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.	You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.
used_in_cooking	neg	not_certain	scraper	complex	wn_hypernym	91e163a2-a74c-44b8-ad6c-35d0d8a7fa04	variability_open	You can find (a/an) scraper which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) scraper usually has. The range of uses is almost unlimited. 	white	dress	green	apple	You can find (a/an) dress which is white. White is one of many possible colors (a/an) dress usually has. The range of colors is almost unlimited. 	You can find (a/an) apple which is green. Green is one of many possible colors (a/an) apple usually has. The range of colors is almost unlimited. 
used_in_cooking	neg	not_certain	scraper	complex	wn_hypernym	bc199580-b4e6-4bad-9a83-b4c988043e3d	creative	I could say (a/an) scraper is used_in_cooking, but I would most certainly not mean it literally.	"dying
alive
toxic"	"computer
idea
thought"	"dying
alive
toxic"	"pet
dog
substance"	"I could say (a/an) computer is dying, but I would most certainly not mean it literally.
I could say (a/an) idea is alive, but I would most certainly not mean it literally.
I could say (a/an) thought is toxic, but I would most certainly not mean it literally."	"I could say (a/an) pet is dying, but I would most certainly not mean it literally.
I could say (a/an) dog is alive, but I would most certainly not mean it literally.
I could say (a/an) substance is toxic, but I would most certainly not mean it literally."
used_in_cooking	neg	not_certain	scraper	complex	wn_hypernym	d3742c8f-4c6f-4c73-8cfb-0374d0d9c04b	rare	I think (a/an) scraper can be used_in_cooking, but this is rare or uncommon.	white	squirrel	brown	dog	I think (a/an) squirrel can be white, but this is rare or uncommon.	I think (a/an) dog can be brown, but this is rare or uncommon.
used_in_cooking	neg	not_certain	scraper	complex	wn_hypernym	6d83a9af-8dff-4b43-af6f-e4376b30bd3f	impossible	I think it is impossible for (a/an) scraper to be used_in_cooking.	human	bee	innocent	prisoner	I think it is impossible for (a/an) bee to be human.	I think it is impossible for (a/an) prisoner to be innocent.
used_in_cooking	neg	not_certain	scraper	complex	wn_hypernym	1b04f783-52e4-4388-b25a-98735caed827	unusual	Usually, (a/an) scraper is not used_in_cooking, but there could be a highly unusual situation in which (a/an) scraper is used_in_cooking.	pink	chocolate	white	chocolate	Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.	Usually, (a/an) chocolate is not white, but there could be a highly unusual situation in which (a/an) chocolate is white.
used_in_cooking	neg	not_certain	gavel	complex	wn_hypernym	8eae8fed-f51e-497b-b763-d502d1abbd36	implied_category	I know that (a/an) gavel is used_in_cooking as most or all other things similar to (a/an) gavel are used_in_cooking. 	healthy	orange	heavy	strawberry	I know that (a/an) orange is healthy as most or all other things similar to (a/an) orange are healthy. 	I know that (a/an) strawberry is heavy as most or all other things similar to (a/an) strawberry are heavy. 
used_in_cooking	neg	not_certain	gavel	complex	wn_hypernym	70b7a640-b960-4b69-92ba-4099d91973c5	typical_of_property	``Gavel'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) gavel is a typical example of things which are used_in_cooking'. 	busy	bee	cheap	diamond	``Bee'' is one of the first things which come to mind when I hear ``busy' because (a/an) bee is a typical example of things which are busy'. 	``Diamond'' is one of the first things which come to mind when I hear ``cheap' because (a/an) diamond is a typical example of things which are cheap'. 
used_in_cooking	neg	not_certain	gavel	complex	wn_hypernym	b6cec533-c6ee-4278-9bc1-56d6e85cc91f	affording_activity	I know that being used_in_cooking is necessary for many things (a/an) gavel does or is used for. 	pointy	needle	white	t-shirt	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 
used_in_cooking	neg	not_certain	gavel	complex	wn_hypernym	315ae018-fd7f-47eb-833f-13ffc732dac2	typical_of_concept	``Used_in_cooking'' is one for the first things which come to mind when I hear ``gavel' because used_in_cooking is one of the typical uses of (a/an) gavel'.	expensive	cigar	expensive	cigarette	``Expensive'' is one for the first things which come to mind when I hear ``cigar' because expensive is one of the typical prices of (a/an) cigar'.	``Expensive'' is one for the first things which come to mind when I hear ``cigarette' because expensive is one of the typical prices of (a/an) cigarette'.
used_in_cooking	neg	not_certain	gavel	complex	wn_hypernym	6f0f9377-a225-490c-aa80-e135e174895d	variability_limited	You can find (a/an) gavel which is used_in_cooking. Used_in_cooking is one of a few possible uses (a/an) gavel usually has. There is only a limited range of possible uses.	white	rose	blue	mug	You can find (a/an) rose which is white. White is one of a few possible colors (a/an) rose usually has. There is only a limited range of possible colors.	You can find (a/an) mug which is blue. Blue is one of a few possible colors (a/an) mug usually has. There is only a limited range of possible colors.
used_in_cooking	neg	not_certain	gavel	complex	wn_hypernym	5a2b8491-9773-4ce5-96e2-610c3aca7750	variability_open	You can find (a/an) gavel which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) gavel usually has. The range of uses is almost unlimited. 	purple	flower	orange	carrot	You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower usually has. The range of colors is almost unlimited. 	You can find (a/an) carrot which is orange. Orange is one of many possible colors (a/an) carrot usually has. The range of colors is almost unlimited. 
used_in_cooking	neg	not_certain	gavel	complex	wn_hypernym	e25cef7c-c9a7-4a84-b593-c98445237e38	creative	I could say (a/an) gavel is used_in_cooking, but I would most certainly not mean it literally.	"dying
alive
toxic"	"computer
idea
thought"	"dying
alive
toxic"	"pet
dog
substance"	"I could say (a/an) computer is dying, but I would most certainly not mean it literally.
I could say (a/an) idea is alive, but I would most certainly not mean it literally.
I could say (a/an) thought is toxic, but I would most certainly not mean it literally."	"I could say (a/an) pet is dying, but I would most certainly not mean it literally.
I could say (a/an) dog is alive, but I would most certainly not mean it literally.
I could say (a/an) substance is toxic, but I would most certainly not mean it literally."
used_in_cooking	neg	not_certain	gavel	complex	wn_hypernym	dc8aa5cb-c696-4088-94ab-112354489665	rare	I think (a/an) gavel can be used_in_cooking, but this is rare or uncommon.	white	squirrel	brown	dog	I think (a/an) squirrel can be white, but this is rare or uncommon.	I think (a/an) dog can be brown, but this is rare or uncommon.
used_in_cooking	neg	not_certain	gavel	complex	wn_hypernym	07a73c59-5ee3-4c90-99a6-c4233269e7a5	impossible	I think it is impossible for (a/an) gavel to be used_in_cooking.	human	bee	innocent	prisoner	I think it is impossible for (a/an) bee to be human.	I think it is impossible for (a/an) prisoner to be innocent.
used_in_cooking	neg	not_certain	gavel	complex	wn_hypernym	c3b3de64-9230-49af-b864-6f4f47b0ec21	unusual	Usually, (a/an) gavel is not used_in_cooking, but there could be a highly unusual situation in which (a/an) gavel is used_in_cooking.	pink	chocolate	white	chocolate	Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.	Usually, (a/an) chocolate is not white, but there could be a highly unusual situation in which (a/an) chocolate is white.
used_in_cooking	neg	not_certain	file	complex	wn_hypernym	bac03248-ea12-48ce-9c44-fd7ada935b20	implied_category	I know that (a/an) file is used_in_cooking as most or all other things similar to (a/an) file are used_in_cooking. 	alcoholic	merlot	alcoholic	lemonade	I know that (a/an) merlot is alcoholic as most or all other things similar to (a/an) merlot are alcoholic. 	I know that (a/an) lemonade is alcoholic as most or all other things similar to (a/an) lemonade are alcoholic. 
used_in_cooking	neg	not_certain	file	complex	wn_hypernym	83f906cb-927e-4b2e-befb-288e6d7e2c5f	typical_of_property	``File'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) file is a typical example of things which are used_in_cooking'. 	Italian	pasta	beautiful	sweater	``Pasta'' is one of the first things which come to mind when I hear ``Italian' because (a/an) pasta is a typical example of things which are Italian'. 	``Sweater'' is one of the first things which come to mind when I hear ``beautiful' because (a/an) sweater is a typical example of things which are beautiful'. 
used_in_cooking	neg	not_certain	file	complex	wn_hypernym	ef091b48-1a90-42b6-b4da-34d6c238c922	affording_activity	I know that being used_in_cooking is necessary for many things (a/an) file does or is used for. 	sharp	razor	colorful	dress	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 
used_in_cooking	neg	not_certain	file	complex	wn_hypernym	2ede20c4-192a-439b-8a33-d9a00aa0af74	typical_of_concept	``Used_in_cooking'' is one for the first things which come to mind when I hear ``file' because used_in_cooking is one of the typical uses of (a/an) file'.	spicy	chili_pepper	sweet	spinach	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.
used_in_cooking	neg	not_certain	file	complex	wn_hypernym	deb720fe-c0e1-42cb-a83c-efd7466b8e98	variability_limited	You can find (a/an) file which is used_in_cooking. Used_in_cooking is one of a few possible uses (a/an) file usually has. There is only a limited range of possible uses.	green	apple	white	car	You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.	You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.
used_in_cooking	neg	not_certain	file	complex	wn_hypernym	da09693f-f806-41ee-a350-3eabd0ff27e8	variability_open	You can find (a/an) file which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) file usually has. The range of uses is almost unlimited. 	white	dress	green	apple	You can find (a/an) dress which is white. White is one of many possible colors (a/an) dress usually has. The range of colors is almost unlimited. 	You can find (a/an) apple which is green. Green is one of many possible colors (a/an) apple usually has. The range of colors is almost unlimited. 
used_in_cooking	neg	not_certain	file	complex	wn_hypernym	8814801d-de37-4d34-b5d9-47c0fa302fb1	creative	I could say (a/an) file is used_in_cooking, but I would most certainly not mean it literally.	"dying
alive
toxic"	"computer
idea
thought"	"dying
alive
toxic"	"pet
dog
substance"	"I could say (a/an) computer is dying, but I would most certainly not mean it literally.
I could say (a/an) idea is alive, but I would most certainly not mean it literally.
I could say (a/an) thought is toxic, but I would most certainly not mean it literally."	"I could say (a/an) pet is dying, but I would most certainly not mean it literally.
I could say (a/an) dog is alive, but I would most certainly not mean it literally.
I could say (a/an) substance is toxic, but I would most certainly not mean it literally."
used_in_cooking	neg	not_certain	file	complex	wn_hypernym	a56f2b80-9a23-461a-943d-ee6401406b42	rare	I think (a/an) file can be used_in_cooking, but this is rare or uncommon.	black	rose	yellow	rose	I think (a/an) rose can be black, but this is rare or uncommon.	I think (a/an) rose can be yellow, but this is rare or uncommon.
used_in_cooking	neg	not_certain	file	complex	wn_hypernym	4dd3d43a-095a-4741-9560-3616cfe2a1c7	impossible	I think it is impossible for (a/an) file to be used_in_cooking.	alive	corpse	educational	movie	I think it is impossible for (a/an) corpse to be alive.	I think it is impossible for (a/an) movie to be educational.
used_in_cooking	neg	not_certain	file	complex	wn_hypernym	627f54a4-5a3c-476f-a550-52c3b38cdac1	unusual	Usually, (a/an) file is not used_in_cooking, but there could be a highly unusual situation in which (a/an) file is used_in_cooking.	blue	pony	sharp	razor	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.
used_in_cooking	neg	not_certain	pallet	complex	wn_hypernym	164c2582-8787-4356-ab1d-852a9329cd59	implied_category	I know that (a/an) pallet is used_in_cooking as most or all other things similar to (a/an) pallet are used_in_cooking. 	alcoholic	merlot	alcoholic	lemonade	I know that (a/an) merlot is alcoholic as most or all other things similar to (a/an) merlot are alcoholic. 	I know that (a/an) lemonade is alcoholic as most or all other things similar to (a/an) lemonade are alcoholic. 
used_in_cooking	neg	not_certain	pallet	complex	wn_hypernym	d3be401e-5257-4f91-83f7-ac9c38477711	typical_of_property	``Pallet'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) pallet is a typical example of things which are used_in_cooking'. 	busy	bee	cheap	diamond	``Bee'' is one of the first things which come to mind when I hear ``busy' because (a/an) bee is a typical example of things which are busy'. 	``Diamond'' is one of the first things which come to mind when I hear ``cheap' because (a/an) diamond is a typical example of things which are cheap'. 
used_in_cooking	neg	not_certain	pallet	complex	wn_hypernym	ffd5c27f-55f3-4774-9364-26594c0d1036	affording_activity	I know that being used_in_cooking is necessary for many things (a/an) pallet does or is used for. 	waterproof	raincoat	pink	bikini	I know that being waterproof is necessary for many things (a/an) raincoat does or is used for. 	I know that being pink is necessary for many things (a/an) bikini does or is used for. 
used_in_cooking	neg	not_certain	pallet	complex	wn_hypernym	e877235a-ba24-4a3a-9a8b-8343b27dd276	typical_of_concept	``Used_in_cooking'' is one for the first things which come to mind when I hear ``pallet' because used_in_cooking is one of the typical uses of (a/an) pallet'.	heavy	rock	green	raspberry	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.
used_in_cooking	neg	not_certain	pallet	complex	wn_hypernym	8e45a14b-3cd5-45ca-be26-e4d1d602199f	variability_limited	You can find (a/an) pallet which is used_in_cooking. Used_in_cooking is one of a few possible uses (a/an) pallet usually has. There is only a limited range of possible uses.	green	apple	white	car	You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.	You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.
used_in_cooking	neg	not_certain	pallet	complex	wn_hypernym	9cd616fa-6b20-4370-b830-e2e6f1c9a5fb	variability_open	You can find (a/an) pallet which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) pallet usually has. The range of uses is almost unlimited. 	white	t-shirt	green	pepper	You can find (a/an) t-shirt which is white. White is one of many possible colors (a/an) t-shirt usually has. The range of colors is almost unlimited. 	You can find (a/an) pepper which is green. Green is one of many possible colors (a/an) pepper usually has. The range of colors is almost unlimited. 
used_in_cooking	neg	not_certain	pallet	complex	wn_hypernym	4e6e0289-969d-49ef-bb3c-6f3bc7e41acb	creative	I could say (a/an) pallet is used_in_cooking, but I would most certainly not mean it literally.	"dying
alive
toxic"	"computer
idea
thought"	"dying
alive
toxic"	"pet
dog
substance"	"I could say (a/an) computer is dying, but I would most certainly not mean it literally.
I could say (a/an) idea is alive, but I would most certainly not mean it literally.
I could say (a/an) thought is toxic, but I would most certainly not mean it literally."	"I could say (a/an) pet is dying, but I would most certainly not mean it literally.
I could say (a/an) dog is alive, but I would most certainly not mean it literally.
I could say (a/an) substance is toxic, but I would most certainly not mean it literally."
used_in_cooking	neg	not_certain	pallet	complex	wn_hypernym	266a24f4-b542-4271-bef0-fc0e66883828	rare	I think (a/an) pallet can be used_in_cooking, but this is rare or uncommon.	purple	snail	green	bell_pepper	I think (a/an) snail can be purple, but this is rare or uncommon.	I think (a/an) bell_pepper can be green, but this is rare or uncommon.
used_in_cooking	neg	not_certain	pallet	complex	wn_hypernym	b9e7d3d4-7f2f-489b-b6e2-3f176b9c8bdd	impossible	I think it is impossible for (a/an) pallet to be used_in_cooking.	intelligent	stone	sick	doctor	I think it is impossible for (a/an) stone to be intelligent.	I think it is impossible for (a/an) doctor to be sick.
used_in_cooking	neg	not_certain	pallet	complex	wn_hypernym	955cd404-2cd7-4343-8f0c-01903db8a700	unusual	Usually, (a/an) pallet is not used_in_cooking, but there could be a highly unusual situation in which (a/an) pallet is used_in_cooking.	green	beer	brown	beer	Usually, (a/an) beer is not green, but there could be a highly unusual situation in which (a/an) beer is green.	Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.
used_in_cooking	neg	not_certain	planer	complex	wn_hypernym	c8ce6778-582a-40df-853a-d3c5470faf7b	implied_category	I know that (a/an) planer is used_in_cooking as most or all other things similar to (a/an) planer are used_in_cooking. 	healthy	orange	heavy	strawberry	I know that (a/an) orange is healthy as most or all other things similar to (a/an) orange are healthy. 	I know that (a/an) strawberry is heavy as most or all other things similar to (a/an) strawberry are heavy. 
used_in_cooking	neg	not_certain	planer	complex	wn_hypernym	34b1bdfa-b5d2-47f1-9a64-29fa37bd1876	typical_of_property	``Planer'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) planer is a typical example of things which are used_in_cooking'. 	famous	movie_star	expensive	mug	``Movie_star'' is one of the first things which come to mind when I hear ``famous' because (a/an) movie_star is a typical example of things which are famous'. 	``Mug'' is one of the first things which come to mind when I hear ``expensive' because (a/an) mug is a typical example of things which are expensive'. 
used_in_cooking	neg	not_certain	planer	complex	wn_hypernym	bdf90504-9c83-49a8-878a-47b451fbd970	affording_activity	I know that being used_in_cooking is necessary for many things (a/an) planer does or is used for. 	waterproof	raincoat	pink	bikini	I know that being waterproof is necessary for many things (a/an) raincoat does or is used for. 	I know that being pink is necessary for many things (a/an) bikini does or is used for. 
used_in_cooking	neg	not_certain	planer	complex	wn_hypernym	f566afa8-ef32-4c50-bec7-ddb58381be0f	typical_of_concept	``Used_in_cooking'' is one for the first things which come to mind when I hear ``planer' because used_in_cooking is one of the typical uses of (a/an) planer'.	spicy	chili_pepper	sweet	spinach	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.
used_in_cooking	neg	not_certain	planer	complex	wn_hypernym	7c7eec89-38d4-48bd-bc7f-bd4a78b0af77	variability_limited	You can find (a/an) planer which is used_in_cooking. Used_in_cooking is one of a few possible uses (a/an) planer usually has. There is only a limited range of possible uses.	red	pepper	red	t-shirt	You can find (a/an) pepper which is red. Red is one of a few possible colors (a/an) pepper usually has. There is only a limited range of possible colors.	You can find (a/an) t-shirt which is red. Red is one of a few possible colors (a/an) t-shirt usually has. There is only a limited range of possible colors.
used_in_cooking	neg	not_certain	planer	complex	wn_hypernym	f4fbffbb-1e9f-4e1e-9320-379f1db5b875	variability_open	You can find (a/an) planer which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) planer usually has. The range of uses is almost unlimited. 	white	t-shirt	green	pepper	You can find (a/an) t-shirt which is white. White is one of many possible colors (a/an) t-shirt usually has. The range of colors is almost unlimited. 	You can find (a/an) pepper which is green. Green is one of many possible colors (a/an) pepper usually has. The range of colors is almost unlimited. 
used_in_cooking	neg	not_certain	planer	complex	wn_hypernym	317a9d3a-3793-45b0-9f8c-18663ac00f3b	creative	I could say (a/an) planer is used_in_cooking, but I would most certainly not mean it literally.	"dying
alive
toxic"	"computer
idea
thought"	"dying
alive
toxic"	"pet
dog
substance"	"I could say (a/an) computer is dying, but I would most certainly not mean it literally.
I could say (a/an) idea is alive, but I would most certainly not mean it literally.
I could say (a/an) thought is toxic, but I would most certainly not mean it literally."	"I could say (a/an) pet is dying, but I would most certainly not mean it literally.
I could say (a/an) dog is alive, but I would most certainly not mean it literally.
I could say (a/an) substance is toxic, but I would most certainly not mean it literally."
used_in_cooking	neg	not_certain	planer	complex	wn_hypernym	845ead95-c29f-45b6-b375-40121564d78a	rare	I think (a/an) planer can be used_in_cooking, but this is rare or uncommon.	white	squirrel	brown	dog	I think (a/an) squirrel can be white, but this is rare or uncommon.	I think (a/an) dog can be brown, but this is rare or uncommon.
used_in_cooking	neg	not_certain	planer	complex	wn_hypernym	6077f2af-1314-427c-890f-395679733d88	impossible	I think it is impossible for (a/an) planer to be used_in_cooking.	human	bee	innocent	prisoner	I think it is impossible for (a/an) bee to be human.	I think it is impossible for (a/an) prisoner to be innocent.
used_in_cooking	neg	not_certain	planer	complex	wn_hypernym	b30cba85-fed3-47fc-af1f-b1163556c263	unusual	Usually, (a/an) planer is not used_in_cooking, but there could be a highly unusual situation in which (a/an) planer is used_in_cooking.	blue	pony	sharp	razor	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.
used_in_cooking	neg	not_certain	rasp	complex	wn_hypernym	bb7b2ef9-b5f7-4c73-8b7a-871e0bfa11d4	implied_category	I know that (a/an) rasp is used_in_cooking as most or all other things similar to (a/an) rasp are used_in_cooking. 	healthy	orange	heavy	strawberry	I know that (a/an) orange is healthy as most or all other things similar to (a/an) orange are healthy. 	I know that (a/an) strawberry is heavy as most or all other things similar to (a/an) strawberry are heavy. 
used_in_cooking	neg	not_certain	rasp	complex	wn_hypernym	77c09e2d-f976-4ee2-95a3-337ec70aa080	typical_of_property	``Rasp'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) rasp is a typical example of things which are used_in_cooking'. 	famous	movie_star	expensive	mug	``Movie_star'' is one of the first things which come to mind when I hear ``famous' because (a/an) movie_star is a typical example of things which are famous'. 	``Mug'' is one of the first things which come to mind when I hear ``expensive' because (a/an) mug is a typical example of things which are expensive'. 
used_in_cooking	neg	not_certain	rasp	complex	wn_hypernym	13dbefd4-cf12-43af-a539-e897cdf29370	affording_activity	I know that being used_in_cooking is necessary for many things (a/an) rasp does or is used for. 	waterproof	raincoat	pink	bikini	I know that being waterproof is necessary for many things (a/an) raincoat does or is used for. 	I know that being pink is necessary for many things (a/an) bikini does or is used for. 
