property	label	certainty	concept	collection	sources	quid	relation	question	prop_pos	concept_pos	prop_neg	concept_neg	example_pos	example_neg
used_in_cooking	pos	not_certain	shear	complex	wn_hypernym wn_hypernym	58290e04-c2a4-471c-a6ad-267cc8d7c06a	implied_category	I know that (a/an) shear is used_in_cooking as most or all other things similar to (a/an) shear are used_in_cooking. 	valuable	ruby	valuable	hammer	I know that (a/an) ruby is valuable as most or all other things similar to (a/an) ruby are valuable. 	I know that (a/an) hammer is valuable as most or all other things similar to (a/an) hammer are valuable. 
used_in_cooking	pos	not_certain	shear	complex	wn_hypernym wn_hypernym	6f48d132-87df-4cc6-8d72-4ef60971768d	affording_activity	I know that being used_in_cooking is necessary for many things (a/an) shear does or is used for. 	pointy	needle	white	t-shirt	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 
used_in_cooking	pos	not_certain	shear	complex	wn_hypernym wn_hypernym	30b873e2-c70d-42da-aa59-423ec3813bf5	typical_of_concept	``Used_in_cooking'' is one for the first things which come to mind when I hear ``shear' because used_in_cooking is one of the typical uses of (a/an) shear'.	expensive	cigar	expensive	cigarette	``Expensive'' is one for the first things which come to mind when I hear ``cigar' because expensive is one of the typical prices of (a/an) cigar'.	``Expensive'' is one for the first things which come to mind when I hear ``cigarette' because expensive is one of the typical prices of (a/an) cigarette'.
used_in_cooking	pos	not_certain	shear	complex	wn_hypernym wn_hypernym	8c1e0494-eaeb-4660-88de-9fad86d7224d	typical_of_property	``Shear'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) shear is a typical example of things which are used_in_cooking'. 	famous	movie_star	expensive	mug	``Movie_star'' is one of the first things which come to mind when I hear ``famous' because (a/an) movie_star is a typical example of things which are famous'. 	``Mug'' is one of the first things which come to mind when I hear ``expensive' because (a/an) mug is a typical example of things which are expensive'. 
used_in_cooking	pos	not_certain	shear	complex	wn_hypernym wn_hypernym	3a6a616e-b42e-415b-84a7-d15d6d38205b	variability_open	You can find (a/an) shear which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) shear usually has. The range of uses is almost unlimited. 	white	dress	green	apple	You can find (a/an) dress which is white. White is one of many possible colors (a/an) dress usually has. The range of colors is almost unlimited. 	You can find (a/an) apple which is green. Green is one of many possible colors (a/an) apple usually has. The range of colors is almost unlimited. 
used_in_cooking	pos	not_certain	shear	complex	wn_hypernym wn_hypernym	595c2244-db00-4d70-a231-4c78a3479696	variability_limited	You can find (a/an) shear which is used_in_cooking. Used_in_cooking is one of a few possible uses (a/an) shear usually has. There is only a limited range of possible uses.	green	apple	white	car	You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.	You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.
used_in_cooking	pos	not_certain	shear	complex	wn_hypernym wn_hypernym	483c4ea6-58f6-4ffb-8974-6eef187cdf7d	unusual	Usually, (a/an) shear is not used_in_cooking, but there could be a highly unusual situation in which (a/an) shear is used_in_cooking.	green	beer	brown	beer	Usually, (a/an) beer is not green, but there could be a highly unusual situation in which (a/an) beer is green.	Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.
used_in_cooking	pos	not_certain	shear	complex	wn_hypernym wn_hypernym	9f35565c-0a32-4c0a-af10-8b9f7d9fd10b	impossible	I think it is impossible for (a/an) shear to be used_in_cooking.	intelligent	stone	sick	doctor	I think it is impossible for (a/an) stone to be intelligent.	I think it is impossible for (a/an) doctor to be sick.
used_in_cooking	pos	not_certain	shear	complex	wn_hypernym wn_hypernym	9da9b10f-9b9e-4739-99f0-acb9c700c51f	rare	I think (a/an) shear can be used_in_cooking, but this is rare or uncommon.	black	rose	yellow	rose	I think (a/an) rose can be black, but this is rare or uncommon.	I think (a/an) rose can be yellow, but this is rare or uncommon.
used_in_cooking	pos	not_certain	shear	"complex
complex
complex"	wn_hypernym wn_hypernym	26af23bd-60a0-4a86-81f1-29fdcef02e4c	creative	I could say (a/an) shear is used_in_cooking, but I would most certainly not mean it literally.	"dying
alive
toxic"	"computer
idea
thought"	"dying
alive
toxic"	"pet
dog
substance"	"I could say (a/an) computer is dying, but I would most certainly not mean it literally.
I could say (a/an) idea is alive, but I would most certainly not mean it literally.
I could say (a/an) thought is toxic, but I would most certainly not mean it literally."	"I could say (a/an) pet is dying, but I would most certainly not mean it literally.
I could say (a/an) dog is alive, but I would most certainly not mean it literally.
I could say (a/an) substance is toxic, but I would most certainly not mean it literally."
used_in_cooking	pos	not_certain	blender	complex	cslb	d92edf4d-42df-46ac-baee-d036820a552e	implied_category	I know that (a/an) blender is used_in_cooking as most or all other things similar to (a/an) blender are used_in_cooking. 	valuable	ruby	valuable	hammer	I know that (a/an) ruby is valuable as most or all other things similar to (a/an) ruby are valuable. 	I know that (a/an) hammer is valuable as most or all other things similar to (a/an) hammer are valuable. 
used_in_cooking	pos	not_certain	blender	complex	cslb	21d7cfbc-0905-4225-8fb9-84949a76817d	affording_activity	I know that being used_in_cooking is necessary for many things (a/an) blender does or is used for. 	waterproof	raincoat	pink	bikini	I know that being waterproof is necessary for many things (a/an) raincoat does or is used for. 	I know that being pink is necessary for many things (a/an) bikini does or is used for. 
used_in_cooking	pos	not_certain	blender	complex	cslb	275b9be9-bbbc-4559-be6b-2c0cca312ae1	typical_of_concept	``Used_in_cooking'' is one for the first things which come to mind when I hear ``blender' because used_in_cooking is one of the typical uses of (a/an) blender'.	spicy	chili_pepper	sweet	spinach	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.
used_in_cooking	pos	not_certain	blender	complex	cslb	d1e7ac14-56e1-4a65-a347-c08b332bfa66	typical_of_property	``Blender'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) blender is a typical example of things which are used_in_cooking'. 	Italian	pasta	beautiful	sweater	``Pasta'' is one of the first things which come to mind when I hear ``Italian' because (a/an) pasta is a typical example of things which are Italian'. 	``Sweater'' is one of the first things which come to mind when I hear ``beautiful' because (a/an) sweater is a typical example of things which are beautiful'. 
used_in_cooking	pos	not_certain	blender	complex	cslb	501ca1d8-2275-4afc-940f-964d36f3ee93	variability_open	You can find (a/an) blender which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) blender usually has. The range of uses is almost unlimited. 	white	dress	green	apple	You can find (a/an) dress which is white. White is one of many possible colors (a/an) dress usually has. The range of colors is almost unlimited. 	You can find (a/an) apple which is green. Green is one of many possible colors (a/an) apple usually has. The range of colors is almost unlimited. 
used_in_cooking	pos	not_certain	blender	complex	cslb	b53c6c13-3e7d-431e-959a-9148404cddcf	variability_limited	You can find (a/an) blender which is used_in_cooking. Used_in_cooking is one of a few possible uses (a/an) blender usually has. There is only a limited range of possible uses.	green	apple	white	car	You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.	You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.
used_in_cooking	pos	not_certain	blender	complex	cslb	2c32c98f-804e-4839-95bd-1ba661ffa332	unusual	Usually, (a/an) blender is not used_in_cooking, but there could be a highly unusual situation in which (a/an) blender is used_in_cooking.	green	beer	brown	beer	Usually, (a/an) beer is not green, but there could be a highly unusual situation in which (a/an) beer is green.	Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.
used_in_cooking	pos	not_certain	blender	complex	cslb	c2142796-a291-48a6-89fc-567ad2098511	impossible	I think it is impossible for (a/an) blender to be used_in_cooking.	alive	corpse	educational	movie	I think it is impossible for (a/an) corpse to be alive.	I think it is impossible for (a/an) movie to be educational.
used_in_cooking	pos	not_certain	blender	complex	cslb	9eac8793-f0e1-4ce6-95cc-e5437bdfe867	rare	I think (a/an) blender can be used_in_cooking, but this is rare or uncommon.	white	squirrel	brown	dog	I think (a/an) squirrel can be white, but this is rare or uncommon.	I think (a/an) dog can be brown, but this is rare or uncommon.
used_in_cooking	pos	not_certain	blender	"complex
complex
complex"	cslb	176df8de-3645-4f15-acee-c711c39a6db7	creative	I could say (a/an) blender is used_in_cooking, but I would most certainly not mean it literally.	"dying
alive
toxic"	"computer
idea
thought"	"dying
alive
toxic"	"pet
dog
substance"	"I could say (a/an) computer is dying, but I would most certainly not mean it literally.
I could say (a/an) idea is alive, but I would most certainly not mean it literally.
I could say (a/an) thought is toxic, but I would most certainly not mean it literally."	"I could say (a/an) pet is dying, but I would most certainly not mean it literally.
I could say (a/an) dog is alive, but I would most certainly not mean it literally.
I could say (a/an) substance is toxic, but I would most certainly not mean it literally."
used_in_cooking	pos	not_certain	mussel	complex	cslb	da82d0ae-4851-4bdf-a2ba-4c8f5028763a	implied_category	I know that (a/an) mussel is used_in_cooking as most or all other things similar to (a/an) mussel are used_in_cooking. 	alcoholic	merlot	alcoholic	lemonade	I know that (a/an) merlot is alcoholic as most or all other things similar to (a/an) merlot are alcoholic. 	I know that (a/an) lemonade is alcoholic as most or all other things similar to (a/an) lemonade are alcoholic. 
used_in_cooking	pos	not_certain	mussel	complex	cslb	696cda40-e749-4b81-84ca-380ea38f2c19	affording_activity	I know that being used_in_cooking is necessary for many things (a/an) mussel does or is used for. 	waterproof	raincoat	pink	bikini	I know that being waterproof is necessary for many things (a/an) raincoat does or is used for. 	I know that being pink is necessary for many things (a/an) bikini does or is used for. 
used_in_cooking	pos	not_certain	mussel	complex	cslb	b9113eed-b0f6-40fb-acb3-39abca3c27ad	typical_of_concept	``Used_in_cooking'' is one for the first things which come to mind when I hear ``mussel' because used_in_cooking is one of the typical uses of (a/an) mussel'.	heavy	rock	green	raspberry	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.
used_in_cooking	pos	not_certain	mussel	complex	cslb	66ddc919-4754-4c3c-b78b-20dbb8ebd190	typical_of_property	``Mussel'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) mussel is a typical example of things which are used_in_cooking'. 	Italian	pasta	beautiful	sweater	``Pasta'' is one of the first things which come to mind when I hear ``Italian' because (a/an) pasta is a typical example of things which are Italian'. 	``Sweater'' is one of the first things which come to mind when I hear ``beautiful' because (a/an) sweater is a typical example of things which are beautiful'. 
used_in_cooking	pos	not_certain	mussel	complex	cslb	7384254a-5cc2-4d17-9982-bcc005699634	variability_open	You can find (a/an) mussel which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) mussel usually has. The range of uses is almost unlimited. 	white	t-shirt	green	pepper	You can find (a/an) t-shirt which is white. White is one of many possible colors (a/an) t-shirt usually has. The range of colors is almost unlimited. 	You can find (a/an) pepper which is green. Green is one of many possible colors (a/an) pepper usually has. The range of colors is almost unlimited. 
used_in_cooking	pos	not_certain	mussel	complex	cslb	94a440f9-2c9e-406f-b750-8d9b1df7bd8f	variability_limited	You can find (a/an) mussel which is used_in_cooking. Used_in_cooking is one of a few possible uses (a/an) mussel usually has. There is only a limited range of possible uses.	red	pepper	red	t-shirt	You can find (a/an) pepper which is red. Red is one of a few possible colors (a/an) pepper usually has. There is only a limited range of possible colors.	You can find (a/an) t-shirt which is red. Red is one of a few possible colors (a/an) t-shirt usually has. There is only a limited range of possible colors.
used_in_cooking	pos	not_certain	mussel	complex	cslb	d44f767c-520a-44c2-91ef-aae017ca18ba	unusual	Usually, (a/an) mussel is not used_in_cooking, but there could be a highly unusual situation in which (a/an) mussel is used_in_cooking.	blue	pony	sharp	razor	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.
used_in_cooking	pos	not_certain	mussel	complex	cslb	d3873939-5a87-40d7-9f88-c2ad6f0679b2	impossible	I think it is impossible for (a/an) mussel to be used_in_cooking.	intelligent	stone	sick	doctor	I think it is impossible for (a/an) stone to be intelligent.	I think it is impossible for (a/an) doctor to be sick.
used_in_cooking	pos	not_certain	mussel	complex	cslb	64a94532-57de-4cc0-844b-892e047d2d6c	rare	I think (a/an) mussel can be used_in_cooking, but this is rare or uncommon.	purple	snail	green	bell_pepper	I think (a/an) snail can be purple, but this is rare or uncommon.	I think (a/an) bell_pepper can be green, but this is rare or uncommon.
used_in_cooking	pos	not_certain	mussel	"complex
complex
complex"	cslb	08018401-52e9-4969-a2c0-0bf3d7008c00	creative	I could say (a/an) mussel is used_in_cooking, but I would most certainly not mean it literally.	"dying
alive
toxic"	"computer
idea
thought"	"dying
alive
toxic"	"pet
dog
substance"	"I could say (a/an) computer is dying, but I would most certainly not mean it literally.
I could say (a/an) idea is alive, but I would most certainly not mean it literally.
I could say (a/an) thought is toxic, but I would most certainly not mean it literally."	"I could say (a/an) pet is dying, but I would most certainly not mean it literally.
I could say (a/an) dog is alive, but I would most certainly not mean it literally.
I could say (a/an) substance is toxic, but I would most certainly not mean it literally."
used_in_cooking	pos	not_certain	scalpel	complex	wn_hypernym	05f6c327-0e10-4bc8-9693-cae2705927ad	implied_category	I know that (a/an) scalpel is used_in_cooking as most or all other things similar to (a/an) scalpel are used_in_cooking. 	valuable	ruby	valuable	hammer	I know that (a/an) ruby is valuable as most or all other things similar to (a/an) ruby are valuable. 	I know that (a/an) hammer is valuable as most or all other things similar to (a/an) hammer are valuable. 
used_in_cooking	pos	not_certain	scalpel	complex	wn_hypernym	b1c0b918-be2e-4ebd-9be5-966b8ef3a782	affording_activity	I know that being used_in_cooking is necessary for many things (a/an) scalpel does or is used for. 	sharp	razor	colorful	dress	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 
used_in_cooking	pos	not_certain	scalpel	complex	wn_hypernym	2b5ab23e-9a0a-4869-9fce-8987c3eb6e6c	typical_of_concept	``Used_in_cooking'' is one for the first things which come to mind when I hear ``scalpel' because used_in_cooking is one of the typical uses of (a/an) scalpel'.	spicy	chili_pepper	sweet	spinach	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.
used_in_cooking	pos	not_certain	scalpel	complex	wn_hypernym	cbca493c-c0c4-48ac-b98b-9de2fc8ee9f2	typical_of_property	``Scalpel'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) scalpel is a typical example of things which are used_in_cooking'. 	busy	bee	cheap	diamond	``Bee'' is one of the first things which come to mind when I hear ``busy' because (a/an) bee is a typical example of things which are busy'. 	``Diamond'' is one of the first things which come to mind when I hear ``cheap' because (a/an) diamond is a typical example of things which are cheap'. 
used_in_cooking	pos	not_certain	scalpel	complex	wn_hypernym	fd943322-bf74-4bf1-ae66-bef22c031943	variability_open	You can find (a/an) scalpel which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) scalpel usually has. The range of uses is almost unlimited. 	white	t-shirt	green	pepper	You can find (a/an) t-shirt which is white. White is one of many possible colors (a/an) t-shirt usually has. The range of colors is almost unlimited. 	You can find (a/an) pepper which is green. Green is one of many possible colors (a/an) pepper usually has. The range of colors is almost unlimited. 
used_in_cooking	pos	not_certain	scalpel	complex	wn_hypernym	53d6f450-bf18-4405-816f-05fa7f61776c	variability_limited	You can find (a/an) scalpel which is used_in_cooking. Used_in_cooking is one of a few possible uses (a/an) scalpel usually has. There is only a limited range of possible uses.	green	apple	white	car	You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.	You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.
used_in_cooking	pos	not_certain	scalpel	complex	wn_hypernym	ed567168-cdc9-4af4-adac-d4fd7d64a148	unusual	Usually, (a/an) scalpel is not used_in_cooking, but there could be a highly unusual situation in which (a/an) scalpel is used_in_cooking.	blue	pony	sharp	razor	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.
used_in_cooking	pos	not_certain	scalpel	complex	wn_hypernym	cf306784-e615-410b-8288-e14eebda276b	impossible	I think it is impossible for (a/an) scalpel to be used_in_cooking.	alive	corpse	educational	movie	I think it is impossible for (a/an) corpse to be alive.	I think it is impossible for (a/an) movie to be educational.
used_in_cooking	pos	not_certain	scalpel	complex	wn_hypernym	256ebe78-fe06-46e7-bf01-52bdfc322176	rare	I think (a/an) scalpel can be used_in_cooking, but this is rare or uncommon.	purple	snail	green	bell_pepper	I think (a/an) snail can be purple, but this is rare or uncommon.	I think (a/an) bell_pepper can be green, but this is rare or uncommon.
used_in_cooking	pos	not_certain	scalpel	"complex
complex
complex"	wn_hypernym	d8084c31-fde6-4a13-96d1-0b55007c07d6	creative	I could say (a/an) scalpel is used_in_cooking, but I would most certainly not mean it literally.	"dying
alive
toxic"	"computer
idea
thought"	"dying
alive
toxic"	"pet
dog
substance"	"I could say (a/an) computer is dying, but I would most certainly not mean it literally.
I could say (a/an) idea is alive, but I would most certainly not mean it literally.
I could say (a/an) thought is toxic, but I would most certainly not mean it literally."	"I could say (a/an) pet is dying, but I would most certainly not mean it literally.
I could say (a/an) dog is alive, but I would most certainly not mean it literally.
I could say (a/an) substance is toxic, but I would most certainly not mean it literally."
used_in_cooking	pos	not_certain	cleaver	complex	wn_hypernym	90821598-8ef0-4368-9828-5614675b3e42	implied_category	I know that (a/an) cleaver is used_in_cooking as most or all other things similar to (a/an) cleaver are used_in_cooking. 	valuable	ruby	valuable	hammer	I know that (a/an) ruby is valuable as most or all other things similar to (a/an) ruby are valuable. 	I know that (a/an) hammer is valuable as most or all other things similar to (a/an) hammer are valuable. 
used_in_cooking	pos	not_certain	cleaver	complex	wn_hypernym	19426310-c6cb-4f4b-b1db-d47daac98b66	affording_activity	I know that being used_in_cooking is necessary for many things (a/an) cleaver does or is used for. 	pointy	needle	white	t-shirt	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 
used_in_cooking	pos	not_certain	cleaver	complex	wn_hypernym	c36848e6-9b8d-4180-925b-6f20a948ef38	typical_of_concept	``Used_in_cooking'' is one for the first things which come to mind when I hear ``cleaver' because used_in_cooking is one of the typical uses of (a/an) cleaver'.	expensive	cigar	expensive	cigarette	``Expensive'' is one for the first things which come to mind when I hear ``cigar' because expensive is one of the typical prices of (a/an) cigar'.	``Expensive'' is one for the first things which come to mind when I hear ``cigarette' because expensive is one of the typical prices of (a/an) cigarette'.
used_in_cooking	pos	not_certain	cleaver	complex	wn_hypernym	19d335f4-c5a8-4008-bf3d-2a8cf6d809d6	typical_of_property	``Cleaver'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) cleaver is a typical example of things which are used_in_cooking'. 	busy	bee	cheap	diamond	``Bee'' is one of the first things which come to mind when I hear ``busy' because (a/an) bee is a typical example of things which are busy'. 	``Diamond'' is one of the first things which come to mind when I hear ``cheap' because (a/an) diamond is a typical example of things which are cheap'. 
used_in_cooking	pos	not_certain	cleaver	complex	wn_hypernym	cf0e094f-612d-4a27-904c-e308e4d2c337	variability_open	You can find (a/an) cleaver which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) cleaver usually has. The range of uses is almost unlimited. 	purple	flower	orange	carrot	You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower usually has. The range of colors is almost unlimited. 	You can find (a/an) carrot which is orange. Orange is one of many possible colors (a/an) carrot usually has. The range of colors is almost unlimited. 
used_in_cooking	pos	not_certain	cleaver	complex	wn_hypernym	ca245154-956b-4039-b264-3128b2bfb8e6	variability_limited	You can find (a/an) cleaver which is used_in_cooking. Used_in_cooking is one of a few possible uses (a/an) cleaver usually has. There is only a limited range of possible uses.	white	rose	blue	mug	You can find (a/an) rose which is white. White is one of a few possible colors (a/an) rose usually has. There is only a limited range of possible colors.	You can find (a/an) mug which is blue. Blue is one of a few possible colors (a/an) mug usually has. There is only a limited range of possible colors.
used_in_cooking	pos	not_certain	cleaver	complex	wn_hypernym	37c09b67-4918-4f08-a31b-e8a1c07772fb	unusual	Usually, (a/an) cleaver is not used_in_cooking, but there could be a highly unusual situation in which (a/an) cleaver is used_in_cooking.	pink	chocolate	white	chocolate	Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.	Usually, (a/an) chocolate is not white, but there could be a highly unusual situation in which (a/an) chocolate is white.
used_in_cooking	pos	not_certain	cleaver	complex	wn_hypernym	1581c60c-11e6-4bb5-90e8-67b1e3233e34	impossible	I think it is impossible for (a/an) cleaver to be used_in_cooking.	intelligent	stone	sick	doctor	I think it is impossible for (a/an) stone to be intelligent.	I think it is impossible for (a/an) doctor to be sick.
used_in_cooking	pos	not_certain	cleaver	complex	wn_hypernym	eed1ab22-ab4d-475e-a2e0-cf4cf14d508a	rare	I think (a/an) cleaver can be used_in_cooking, but this is rare or uncommon.	black	rose	yellow	rose	I think (a/an) rose can be black, but this is rare or uncommon.	I think (a/an) rose can be yellow, but this is rare or uncommon.
used_in_cooking	pos	not_certain	cleaver	"complex
complex
complex"	wn_hypernym	fd9b40d6-ae77-42a8-bf84-cae6eaca4eb8	creative	I could say (a/an) cleaver is used_in_cooking, but I would most certainly not mean it literally.	"dying
alive
toxic"	"computer
idea
thought"	"dying
alive
toxic"	"pet
dog
substance"	"I could say (a/an) computer is dying, but I would most certainly not mean it literally.
I could say (a/an) idea is alive, but I would most certainly not mean it literally.
I could say (a/an) thought is toxic, but I would most certainly not mean it literally."	"I could say (a/an) pet is dying, but I would most certainly not mean it literally.
I could say (a/an) dog is alive, but I would most certainly not mean it literally.
I could say (a/an) substance is toxic, but I would most certainly not mean it literally."
used_in_cooking	pos	not_certain	fork	complex	wn_hypernym	97c09cbf-28e5-46a2-a30a-3e3455adf774	implied_category	I know that (a/an) fork is used_in_cooking as most or all other things similar to (a/an) fork are used_in_cooking. 	healthy	orange	heavy	strawberry	I know that (a/an) orange is healthy as most or all other things similar to (a/an) orange are healthy. 	I know that (a/an) strawberry is heavy as most or all other things similar to (a/an) strawberry are heavy. 
used_in_cooking	pos	not_certain	fork	complex	wn_hypernym	914db2a2-8910-4c82-8928-7229d23e2c5c	affording_activity	I know that being used_in_cooking is necessary for many things (a/an) fork does or is used for. 	waterproof	raincoat	pink	bikini	I know that being waterproof is necessary for many things (a/an) raincoat does or is used for. 	I know that being pink is necessary for many things (a/an) bikini does or is used for. 
used_in_cooking	pos	not_certain	fork	complex	wn_hypernym	a5c2587d-4619-4cda-b2be-584257901d5c	typical_of_concept	``Used_in_cooking'' is one for the first things which come to mind when I hear ``fork' because used_in_cooking is one of the typical uses of (a/an) fork'.	heavy	rock	green	raspberry	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.
used_in_cooking	pos	not_certain	fork	complex	wn_hypernym	a50da3f1-4a95-4ba5-adef-28b40f9c22cd	typical_of_property	``Fork'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) fork is a typical example of things which are used_in_cooking'. 	famous	movie_star	expensive	mug	``Movie_star'' is one of the first things which come to mind when I hear ``famous' because (a/an) movie_star is a typical example of things which are famous'. 	``Mug'' is one of the first things which come to mind when I hear ``expensive' because (a/an) mug is a typical example of things which are expensive'. 
used_in_cooking	pos	not_certain	fork	complex	wn_hypernym	58e15a3f-b1e9-4152-9f59-df16b1499add	variability_open	You can find (a/an) fork which is used_in_cooking. Used_in_cooking is one of many possible uses (a/an) fork usually has. The range of uses is almost unlimited. 	purple	flower	orange	carrot	You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower usually has. The range of colors is almost unlimited. 	You can find (a/an) carrot which is orange. Orange is one of many possible colors (a/an) carrot usually has. The range of colors is almost unlimited. 
used_in_cooking	pos	not_certain	fork	complex	wn_hypernym	794f81c5-e2f2-4ae2-a36c-f749918ffd5c	variability_limited	You can find (a/an) fork which is used_in_cooking. Used_in_cooking is one of a few possible uses (a/an) fork usually has. There is only a limited range of possible uses.	white	rose	blue	mug	You can find (a/an) rose which is white. White is one of a few possible colors (a/an) rose usually has. There is only a limited range of possible colors.	You can find (a/an) mug which is blue. Blue is one of a few possible colors (a/an) mug usually has. There is only a limited range of possible colors.
used_in_cooking	pos	not_certain	fork	complex	wn_hypernym	e8d3c50f-398c-44c6-8b62-1bd089bd685f	unusual	Usually, (a/an) fork is not used_in_cooking, but there could be a highly unusual situation in which (a/an) fork is used_in_cooking.	pink	chocolate	white	chocolate	Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.	Usually, (a/an) chocolate is not white, but there could be a highly unusual situation in which (a/an) chocolate is white.
used_in_cooking	pos	not_certain	fork	complex	wn_hypernym	5062fbdf-c249-416d-8231-c180b749982a	impossible	I think it is impossible for (a/an) fork to be used_in_cooking.	alive	corpse	educational	movie	I think it is impossible for (a/an) corpse to be alive.	I think it is impossible for (a/an) movie to be educational.
used_in_cooking	pos	not_certain	fork	complex	wn_hypernym	7488988a-9407-4387-a76b-9a321f399044	rare	I think (a/an) fork can be used_in_cooking, but this is rare or uncommon.	black	rose	yellow	rose	I think (a/an) rose can be black, but this is rare or uncommon.	I think (a/an) rose can be yellow, but this is rare or uncommon.
used_in_cooking	pos	not_certain	fork	"complex
complex
complex"	wn_hypernym	5c0bd47a-6d43-4edc-9a8a-00c9138ce766	creative	I could say (a/an) fork is used_in_cooking, but I would most certainly not mean it literally.	"dying
alive
toxic"	"computer
idea
thought"	"dying
alive
toxic"	"pet
dog
substance"	"I could say (a/an) computer is dying, but I would most certainly not mean it literally.
I could say (a/an) idea is alive, but I would most certainly not mean it literally.
I could say (a/an) thought is toxic, but I would most certainly not mean it literally."	"I could say (a/an) pet is dying, but I would most certainly not mean it literally.
I could say (a/an) dog is alive, but I would most certainly not mean it literally.
I could say (a/an) substance is toxic, but I would most certainly not mean it literally."
used_in_cooking	pos	not_certain	sickle	complex	wn_hypernym	56862e69-207c-4950-b692-564044563910	implied_category	I know that (a/an) sickle is used_in_cooking as most or all other things similar to (a/an) sickle are used_in_cooking. 	valuable	ruby	valuable	hammer	I know that (a/an) ruby is valuable as most or all other things similar to (a/an) ruby are valuable. 	I know that (a/an) hammer is valuable as most or all other things similar to (a/an) hammer are valuable. 
used_in_cooking	pos	not_certain	sickle	complex	wn_hypernym	92c79eb2-9019-487d-8715-2337270b8f31	affording_activity	I know that being used_in_cooking is necessary for many things (a/an) sickle does or is used for. 	sharp	razor	colorful	dress	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 
used_in_cooking	pos	not_certain	sickle	complex	wn_hypernym	35d5b2ab-9825-4c9e-8823-3d458465ff8d	typical_of_concept	``Used_in_cooking'' is one for the first things which come to mind when I hear ``sickle' because used_in_cooking is one of the typical uses of (a/an) sickle'.	heavy	rock	green	raspberry	``Heavy'' is one for the first things which come to mind when I hear ``rock' because heavy is one of the typical qualities of (a/an) rock'.	``Green'' is one for the first things which come to mind when I hear ``raspberry' because green is one of the typical colors of (a/an) raspberry'.
